"table_name","column_name","data_type","description","follow-up"
"dw_docket_entry","filers","array","This field appears to only display petitioner ID's and not respondent ID or the Court user ID.","This field needs follow-up."
"dw_docket_entry","filing_date","date","The date that the document was filed."
"dw_docket_entry","free_text","string","This is the What is the this Order for? Text box the description Text box in certain filings (MISC; TRAN; RM; LTR) the What is this notice for? text box for Court filings. This also is the text entered in the ""who signed this?"" field for declartion of support. The text input in this field is appended to the document title."
"dw_docket_entry","has_other_filing_party","boolean","If a docket clerk selects the other checkbox for filing party this field is set to True. The default value is NULL. There are some records with FALSE reported but I can't seem to figure out how this data gets set to False."
"dw_docket_entry","has_supporting_documents","boolean","This field is set to TRUE if there are supporting documents added with an external users filing. This field is set to FALSE for some document filings. This field is set to NULL for all internal Court Filings and many other filings. Why are only some documents causing FALSE here and some are NULL?"
"dw_docket_entry","index","number","The index number of the document on the docket record. The STIN it was uploaded when the case is created will always be index 0."
"dw_docket_entry","is_auto_generated","boolean","This field is set to TRUE for the following event codes: NOTT; NCA; NCAP; NCP; NOCE; NORP; NOT; NCTL; NOIP. This is NOT set to TRUE for auto-generated minute entry; Notice of Trial; STPO; SPOS; auto-generated EA; or for any of the auto-generated orders that get created during the Petition QC flow."
"dw_docket_entry","is_draft","boolean","This field is set to true if the document is in the draft folder. This field is also set to true if it was once in drafts but has since been deleted/archived."
"dw_docket_entry","is_file_attached","boolean","When there is a document on the docket record then this field is set to TRUE. If the docket entry is a minute entry (ex: RQT; FEE; etc.) then this field is set to FALSE."
"dw_docket_entry","is_legacy","boolean","This field is set to TRUE if the filing/created at date is prior to 12-28-2020 DAWSON's launch date."
"dw_docket_entry","is_legacy_sealed","boolean","This field is set to TRUE for all documents that were sealed in Blackstone the case management system that the Court used prior to DAWSON. This field is set to FALSE for all documents that were filed prior to 12-28-2020 DAWSON's launch date. This field is set to NULL for all documents filed in DAWSON."
"dw_docket_entry","is_legacy_served","boolean","This field is set to TRUE if the served_at date is prior to 12-28-2020, DAWSON's launch date."
"dw_docket_entry","is_on_docket_record","boolean","This field is set to True for all documents that are on the Case Docket Record. This field is set to FALSE for any document in Drafts or any Drafts that have been Archived."
"dw_docket_entry","is_paper","boolean","This field is set to TRUE for all paper filings. This field is sometimes set to FALSE for the following Court Issued event codes: O; SDEC; DEC; OJR; ODS; OCA; and MISC. This field is set to NULL for Court Filings and Party filed documents that are eFiled.","This field needs follow-up. Why are these sometimes are displayed differently for Null or False?"
"dw_docket_entry","is_pending_service","boolean","This field is typically set to FALSE. This is only set to true right when a document is about to be served. Chris thinks that the only reason why there are 4 records in the DB for this is due to something going wrong.","This field needs follow-up."
"dw_docket_entry","is_sealed","boolean","If a document is sealed then this field is set to TRUE. If the document is not sealed, then this field is set to FALSE by default."
"dw_docket_entry","is_stricken","boolean","If the docket entry is has been sticken, then the value is TRUE. If the document is not stricken, then the value is FALSE."
"dw_docket_entry","judge","string","If the document scenario is a Type B document, then a judge's name is populated in this field.  In addition, there are some instances where the Scenario field in the table is NULL, but it is still a Type B Document. This is for documents like Standing Pretrial Order and Standing Pretrial Order for Small Cases.  Type B is not populated in the table, but the document type IS a Type B document and a Judge name is populated."
"dw_docket_entry","lodged","boolean","This field is set to TRUE if the document is Lodged. This field is set to either FALSE or NULL if it is not Lodged.","This field needs follow-up. Ensure that False and Null are interchangable like it is for is_paper"
"dw_docket_entry","mailing_date","string","This field is populated when a mailing date is added to a paper filing"
"dw_docket_entry","multi_docketed_on","array","An array of docket numbers of all cases on which this document was filed as part of a multi-docketed filing. This field is an empty array for documents that are not multi-docketed. Allows propagation of QCing, editing, and serving multidocketed docket entries."
"dw_docket_entry","notice_issued_date","date","This field is populated for Attachment to Petition documents only and includes the notice issued date that the Private Practitioner or Petitioner inputs. All other entries display NULL for this field."
"dw_docket_entry","number_of_pages","number","The total number of pages of a document."
"dw_docket_entry","objections","string","This field is populated with Yes; No; or Unknown depending on what the user selected if they filed a Motion; Application; or an Amendment or Amended Motion. This field is NULL for all other entries that do not ask the user if there are any objections to the grangin to the document."
"dw_docket_entry","ordinal_value","string","This field is populated with the number that the user has input for the field ""What iteration is this filing?"" The values are 1-15 and then Other. When Other is selected then another field is availalbe for the user to input a numberic value."
"dw_docket_entry","originally_filed_docket_number","string","The docket number of the case on which the document was originally filed."
"dw_docket_entry","other_filing_party","string","This field is populated and required if the checkbox for other is selected for documents."
"dw_docket_entry","other_iteration","string","This field is populated with the number that the user has input for the field ""Iteration"". This is technically supposed to be all numbers above 15 but there are some records in the database where the user has input 1 or 2 for example."
"dw_docket_entry","party_irs_practitioner","boolean","This is populated with TRUE if the party filing the document is an IRS Practitioner."
"dw_docket_entry","pending","boolean","If the document is a pending item on the case, then this field is set to TRUE. If the document is not marked as pending, then this field is set to FALSE."
"dw_docket_entry","previous_document","object","For document types that have the user select a document from the docket record (ex: declaration of support; affadavit in Support; amended) this field populates with the document type; docket entry ID; and document title. These are all the Nonstandard A; B; C; D; F. This field is also populated when there is a supporting document filed. The previous document populates with ""main"" document that is filed. Note that if a document type is changed during QC where it started as one of the non-standards and then changed to a standard this field will still be populated with the original selection that the user made."
"dw_docket_entry","private_practitioners","array","This field appears to only display the Private Practitioner ID for the initial submission documents if there is a private practitioner completing the filing changing the practitioner contact info and filing an entry of appearance or other appearance and representation type doc.","This field needs follow-up. We left this field as-is with the intent of making this field more consistently populated later."
"dw_docket_entry","processing_status","string","When a Petitions clerk adds a paper petition and it has not yet been served to the IRS the processing_status is set to Pending. After serving to the IRS the Petition processing status changes to Complete. After serving to the IRS any Auto-generated orders created in the Paper Petition QC process are stored in Postgres with the processing_status of Pending. If a Petitioner eFiles a Petition upon submitting to the Court the processing_status is set to Complete. After serving the eFiled petition to the IRS any auto-generated orders created in the eFiled Petition QC process are stored in Postgres with the processing_status or Pending. Private Practitioner efiled EA + motion processing status was complete prior to Docket QCing. When a paper filing is saved for later by a docket clerk the Paper filing has processing status set to pending. After serving the paper filed document the processing status updates to complete.","This field needs follow-up. Not sure why there are over 15K records with pending as the processing_status."
"dw_docket_entry","received_at","date","The received date is the date/timestamp that the document was received by the Court.  The timestamp will always default to either 04:00 or 05:00, depending on daylight savings time (ET)."
"dw_docket_entry","redaction_acknowledgement","boolean","This field displays as NULL for any document type that does not have the redaction acknowledgement checkbox in the efiling workflow (auto-generated Petition auto-generated EA; STIN) for paper filings filed by the Court and for Court issued documents. This field displays as TRUE for most documents with the redaction acknowledgement checkbox for the eFiling workflow. This field does display as NULL for all supporting documents but TRUE for the primary documents. The redaction acknowldegement checkbox was added to the eFiling workfow on 4/23/23 so eFiled document filed before this date will have a NULL in this field. We should probably fix the supporting documents that were filed with eFiled docs as of 4/23/23 since they are displaying as NULL. They should be TRUE b/c a user wouldn't be able to file it if the redaction checkbox isn't checked."
"dw_docket_entry","relationship","string","Most documents filed are considered the ""primaryDocument"". For motions for leave type documents the relationship for the motion for leave is primaryDocument and the document they are filing leave for is the secondaryDocument. When a supporting document is added to a primary document the relationship is primarySupportingDocument. When a supporting document is added to a secondary document the relationship is ""supportingDocument"". For auto-generated documents like the Notice of Change - this field is not populated.","This field needs follow-up. Chris is looking in Dynamo to check on the fact that in Test there is only one singular ""supportingDocument"" which was my test. Should we have more data populated for this?"
"dw_docket_entry","scenario","string","This field doesn't seem to be getting populated with the scenario for all document types. New eFiled and paper petitions are not populating this but I see other data that has standard populated for the petition. For auto-generated documents like the Notice of Change - this field is not populated. I asked Chris about this","This field needs follow-up."
"dw_docket_entry","sealed_to","string","If a document is sealed to the public, then this field is set to Public. If the document is sealed to the public and parties to the case, then this field is set to External."
